date,download,test_server,test_server_distance,test_server_latency,test_server_location,upload
2016-12-16 05:00:01,53.32,Studio Funk GmbH & Co. KG,0.0,30.014,Hamburg,5.46
2016-12-16 06:00:01,53.84,Studio Funk GmbH & Co. KG,0.0,29.308,Hamburg,5.45
2016-12-16 07:00:01,53.69,TNG Stadtnetz GmbH,0.0,30.929,Kiel,5.43
2016-12-16 08:00:01,53.93,wilhelm.tel,0.0,27.804,Norderstedt,5.3
2016-12-16 09:00:01,51.17,Studio Funk GmbH & Co. KG,0.0,31.27,Hamburg,4.2
2016-12-16 10:00:01,53.44,TNG Stadtnetz GmbH,0.0,30.841,Kiel,5.35
2016-12-16 11:00:02,54.04,wilhelm.tel,0.0,31.466,Norderstedt,5.32
2016-12-16 12:00:01,50.43,Studio Funk GmbH & Co. KG,0.0,29.523,Hamburg,5.37
2016-12-16 13:00:01,54.15,wilhelm.tel,0.0,27.748,Norderstedt,5.4
2016-12-16 14:00:02,54.08,wilhelm.tel,0.0,29.512,Norderstedt,5.36
2016-12-16 15:00:01,53.12,Studio Funk GmbH & Co. KG,0.0,29.329,Hamburg,5.36
2016-12-16 16:00:01,54.02,wilhelm.tel,0.0,29.037,Norderstedt,5.39
2016-12-16 17:00:01,51.17,Studio Funk GmbH & Co. KG,0.0,29.974,Hamburg,5.39
2016-12-16 18:00:02,50.25,Studio Funk GmbH & Co. KG,0.0,30.191,Hamburg,5.5
2016-12-16 19:00:01,51.24,Stadtwerke Neumünster GmbH,0.0,30.963,Neumuenster,5.36
2016-12-16 20:00:01,52.17,TNG Stadtnetz GmbH,0.0,31.328,Kiel,5.43
2016-12-16 21:00:01,52.02,Stadtwerke Neumünster GmbH,0.0,30.032,Neumuenster,5.37
2016-12-16 22:00:01,50.64,Stadtwerke Neumünster GmbH,0.0,31.769,Neumuenster,5.38
2016-12-16 23:00:01,49.51,C&S Breitband GmbH,0.0,32.153,Bad Oldesloe,5.38
2016-12-17 00:00:01,51.04,wilhelm.tel,0.0,29.75,Norderstedt,5.39
2016-12-17 01:00:01,53.77,Studio Funk GmbH & Co. KG,0.0,30.793,Hamburg,5.31
2016-12-17 02:00:01,52.63,Studio Funk GmbH & Co. KG,0.0,30.233,Hamburg,5.41
2016-12-17 03:00:02,52.83,wilhelm.tel,0.0,29.639,Norderstedt,5.19
2016-12-17 04:00:02,49.96,Studio Funk GmbH & Co. KG,0.0,30.857,Hamburg,5.5
2016-12-17 05:00:01,54.13,wilhelm.tel,0.0,30.361,Norderstedt,5.37
2016-12-17 06:00:01,53.56,TNG Stadtnetz GmbH,0.0,30.421,Kiel,5.39
2016-12-17 07:00:01,53.67,TNG Stadtnetz GmbH,0.0,30.976,Kiel,5.42
2016-12-17 08:00:01,53.42,Stadtwerke Neumünster GmbH,0.0,31.347,Neumuenster,5.47
2016-12-17 10:00:01,53.67,wilhelm.tel,0.0,28.907,Norderstedt,5.38
2016-12-17 11:00:01,52.61,Studio Funk GmbH & Co. KG,0.0,29.085,Hamburg,5.5
2016-12-17 12:00:01,48.2,Studio Funk GmbH & Co. KG,0.0,29.67,Hamburg,5.44
2016-12-17 13:00:01,54.02,wilhelm.tel,0.0,29.677,Norderstedt,5.41
2016-12-17 14:00:02,52.21,wilhelm.tel,0.0,30.485,Norderstedt,5.41
2016-12-17 15:00:01,53.92,wilhelm.tel,0.0,28.113,Norderstedt,5.36
2016-12-17 16:00:01,50.71,Stadtwerke Neumünster GmbH,0.0,32.314,Neumuenster,5.47
2016-12-17 17:00:01,53.32,C&S Breitband GmbH,0.0,32.322,Bad Oldesloe,5.31
2016-12-17 18:00:01,50.38,wilhelm.tel,0.0,29.038,Norderstedt,5.35
2016-12-17 19:00:01,49.37,Studio Funk GmbH & Co. KG,0.0,28.876,Hamburg,5.5
2016-12-17 20:00:01,50.04,wilhelm.tel,0.0,30.014,Norderstedt,5.35
2016-12-17 21:00:01,47.73,Studio Funk GmbH & Co. KG,0.0,31.385,Hamburg,5.29
2016-12-17 22:00:01,50.45,wilhelm.tel,0.0,29.766,Norderstedt,5.46
2016-12-17 23:00:01,49.38,TNG Stadtnetz GmbH,0.0,31.786,Kiel,5.25
2016-12-18 00:00:02,52.51,TNG Stadtnetz GmbH,0.0,31.948,Kiel,5.33
2016-12-18 01:00:01,54.0,wilhelm.tel,0.0,29.619,Norderstedt,5.22
2016-12-18 02:00:01,53.3,TNG Stadtnetz GmbH,0.0,30.998,Kiel,5.4
2016-12-18 03:00:01,53.78,wilhelm.tel,0.0,30.521,Norderstedt,5.29
2016-12-18 04:00:01,53.34,Stadtwerke Neumünster GmbH,0.0,30.895,Neumuenster,5.43
2016-12-18 05:00:01,54.06,wilhelm.tel,0.0,30.083,Norderstedt,5.22
2016-12-18 06:00:01,53.45,Stadtwerke Neumünster GmbH,0.0,31.017,Neumuenster,5.39
2016-12-18 07:00:01,54.0,wilhelm.tel,0.0,30.48,Norderstedt,5.41
2016-12-18 08:00:01,50.86,Studio Funk GmbH & Co. KG,0.0,31.255,Hamburg,5.41
2016-12-18 09:00:01,53.22,Stadtwerke Neumünster GmbH,0.0,31.52,Neumuenster,5.51
2016-12-18 10:00:02,53.35,Studio Funk GmbH & Co. KG,0.0,29.504,Hamburg,5.46
2016-12-18 11:00:01,53.56,TNG Stadtnetz GmbH,0.0,31.133,Kiel,5.34
2016-12-18 12:00:01,54.04,Studio Funk GmbH & Co. KG,0.0,29.135,Hamburg,5.49
2016-12-18 13:00:01,53.51,Studio Funk GmbH & Co. KG,0.0,29.954,Hamburg,5.44
2016-12-18 14:00:01,53.0,TNG Stadtnetz GmbH,0.0,30.371,Kiel,5.45
2016-12-18 15:00:01,54.27,wilhelm.tel,0.0,31.438,Norderstedt,5.19
2016-12-18 16:00:01,53.07,Studio Funk GmbH & Co. KG,0.0,30.737,Hamburg,5.37
2016-12-18 17:00:01,49.48,Studio Funk GmbH & Co. KG,0.0,28.55,Hamburg,5.51
2016-12-18 18:00:02,51.93,Studio Funk GmbH & Co. KG,0.0,29.147,Hamburg,5.47
2016-12-18 19:00:01,48.53,C&S Breitband GmbH,0.0,29.762,Bad Oldesloe,5.42
2016-12-18 20:00:01,49.23,Studio Funk GmbH & Co. KG,0.0,28.712,Hamburg,4.96
2016-12-18 21:00:02,52.27,wilhelm.tel,0.0,29.919,Norderstedt,5.45
2016-12-18 22:00:01,50.23,TNG Stadtnetz GmbH,0.0,31.215,Kiel,5.42
2016-12-18 23:00:01,53.22,wilhelm.tel,0.0,29.989,Norderstedt,5.47
2016-12-19 00:00:01,52.35,wilhelm.tel,0.0,28.688,Norderstedt,5.31
2016-12-19 01:00:01,53.07,Studio Funk GmbH & Co. KG,0.0,29.638,Hamburg,5.4
2016-12-19 02:00:01,53.43,Studio Funk GmbH & Co. KG,0.0,29.875,Hamburg,5.52
2016-12-19 03:00:01,52.87,Studio Funk GmbH & Co. KG,0.0,28.643,Hamburg,5.44
2016-12-19 04:00:01,54.3,wilhelm.tel,0.0,30.758,Norderstedt,5.2
2016-12-19 05:00:01,54.3,wilhelm.tel,0.0,31.009,Norderstedt,5.39
2016-12-19 06:00:01,54.17,wilhelm.tel,0.0,28.847,Norderstedt,5.34
2016-12-19 07:00:01,53.21,Studio Funk GmbH & Co. KG,0.0,28.275,Hamburg,5.47
2016-12-19 08:00:01,53.81,Stadtwerke Neumünster GmbH,0.0,30.071,Neumuenster,5.44
2016-12-19 09:00:02,53.29,C&S Breitband GmbH,0.0,31.162,Bad Oldesloe,5.31
2016-12-19 10:00:01,52.39,wilhelm.tel,0.0,29.6,Norderstedt,5.34
2016-12-19 11:00:01,52.9,Studio Funk GmbH & Co. KG,0.0,29.419,Hamburg,5.41
2016-12-19 12:00:01,53.16,wilhelm.tel,0.0,29.277,Norderstedt,5.45
2016-12-19 13:00:01,52.77,Studio Funk GmbH & Co. KG,0.0,31.57,Hamburg,5.51
2016-12-19 14:00:01,53.4,Studio Funk GmbH & Co. KG,0.0,30.631,Hamburg,5.39
2016-12-19 15:00:01,51.67,Studio Funk GmbH & Co. KG,0.0,30.331,Hamburg,5.49
2016-12-19 16:00:01,48.24,TNG Stadtnetz GmbH,0.0,30.915,Kiel,5.43
2016-12-19 17:00:01,51.22,wilhelm.tel,0.0,29.599,Norderstedt,5.27
2016-12-19 18:00:01,54.17,wilhelm.tel,0.0,28.779,Norderstedt,5.44
2016-12-19 19:00:01,50.6,wilhelm.tel,0.0,29.943,Norderstedt,5.41
2016-12-19 20:00:01,52.19,Studio Funk GmbH & Co. KG,0.0,29.574,Hamburg,5.54
2016-12-19 21:00:01,51.45,TNG Stadtnetz GmbH,0.0,32.618,Kiel,5.46
2016-12-19 22:00:01,50.65,TNG Stadtnetz GmbH,0.0,32.254,Kiel,5.43
2016-12-19 23:00:01,49.42,wilhelm.tel,0.0,29.461,Norderstedt,5.31
2016-12-20 00:00:01,51.27,wilhelm.tel,0.0,27.881,Norderstedt,5.27
2016-12-20 01:00:01,51.71,wilhelm.tel,0.0,28.751,Norderstedt,5.37
2016-12-20 02:00:02,52.63,Studio Funk GmbH & Co. KG,0.0,28.657,Hamburg,5.5
2016-12-20 03:00:01,53.03,Studio Funk GmbH & Co. KG,0.0,29.971,Hamburg,5.44
2016-12-20 04:00:01,53.14,Stadtwerke Neumünster GmbH,0.0,31.16,Neumuenster,5.4
2016-12-20 05:00:01,50.99,Studio Funk GmbH & Co. KG,0.0,29.873,Hamburg,5.5
2016-12-20 06:00:01,53.9,wilhelm.tel,0.0,28.991,Norderstedt,5.47
2016-12-20 07:00:01,52.96,Studio Funk GmbH & Co. KG,0.0,30.494,Hamburg,5.42
2016-12-20 08:00:01,53.29,Studio Funk GmbH & Co. KG,0.0,29.849,Hamburg,5.42
2016-12-20 09:00:01,52.84,wilhelm.tel,0.0,28.366,Norderstedt,5.26
2016-12-20 10:00:01,53.21,C&S Breitband GmbH,0.0,31.128,Bad Oldesloe,5.47
2016-12-20 11:00:01,54.22,wilhelm.tel,0.0,28.688,Norderstedt,5.35
2016-12-20 12:00:01,52.72,wilhelm.tel,0.0,30.828,Norderstedt,5.31
2016-12-20 13:00:01,42.77,Studio Funk GmbH & Co. KG,0.0,28.935,Hamburg,5.45
2016-12-20 14:00:01,49.84,Studio Funk GmbH & Co. KG,0.0,29.581,Hamburg,5.32
2016-12-20 15:00:01,49.64,wilhelm.tel,0.0,29.41,Norderstedt,5.34
2016-12-20 16:00:01,50.86,Studio Funk GmbH & Co. KG,0.0,29.305,Hamburg,5.45
2016-12-20 17:00:01,52.99,wilhelm.tel,0.0,28.379,Norderstedt,5.34
2016-12-20 18:00:01,46.43,C&S Breitband GmbH,0.0,32.076,Bad Oldesloe,5.44
2016-12-20 19:00:01,49.44,Studio Funk GmbH & Co. KG,0.0,29.045,Hamburg,5.32
2016-12-20 20:00:01,49.8,Stadtwerke Neumünster GmbH,0.0,29.673,Neumuenster,5.42
2016-12-20 21:00:01,48.0,Studio Funk GmbH & Co. KG,0.0,31.678,Hamburg,5.37
2016-12-20 22:00:01,46.16,Stadtwerke Neumünster GmbH,0.0,32.987,Neumuenster,5.4
2016-12-20 23:00:01,48.97,Studio Funk GmbH & Co. KG,0.0,31.711,Hamburg,5.37
2016-12-21 00:00:01,47.13,wilhelm.tel,0.0,29.151,Norderstedt,5.38
2016-12-21 01:00:01,52.17,wilhelm.tel,0.0,29.567,Norderstedt,5.44
2016-12-21 02:00:02,53.02,wilhelm.tel,0.0,27.529,Norderstedt,5.16
2016-12-21 03:00:01,51.71,Studio Funk GmbH & Co. KG,0.0,30.282,Hamburg,5.47
2016-12-21 04:00:01,46.17,Studio Funk GmbH & Co. KG,0.0,29.646,Hamburg,5.53
2016-12-21 05:00:01,53.17,Studio Funk GmbH & Co. KG,0.0,29.566,Hamburg,5.38
2016-12-21 06:00:01,38.85,Studio Funk GmbH & Co. KG,0.0,28.926,Hamburg,5.42
2016-12-21 07:00:01,51.45,Studio Funk GmbH & Co. KG,0.0,29.748,Hamburg,5.51
2016-12-21 08:00:02,53.08,C&S Breitband GmbH,0.0,30.068,Bad Oldesloe,5.52
2016-12-21 10:00:01,52.73,Studio Funk GmbH & Co. KG,0.0,31.908,Hamburg,5.46
2016-12-21 11:00:01,53.03,Studio Funk GmbH & Co. KG,0.0,29.55,Hamburg,5.46
2016-12-21 12:00:01,53.11,Studio Funk GmbH & Co. KG,0.0,28.736,Hamburg,5.43
2016-12-21 13:00:01,54.04,wilhelm.tel,0.0,29.617,Norderstedt,5.27
2016-12-21 14:00:01,53.63,wilhelm.tel,0.0,28.721,Norderstedt,5.39
2016-12-21 15:00:01,54.24,wilhelm.tel,0.0,29.309,Norderstedt,5.37
2016-12-21 16:00:01,51.73,Studio Funk GmbH & Co. KG,0.0,28.191,Hamburg,5.43
2016-12-21 17:00:01,53.33,Stadtwerke Neumünster GmbH,0.0,29.727,Neumuenster,5.43
2016-12-21 18:00:01,53.23,C&S Breitband GmbH,0.0,31.388,Bad Oldesloe,5.43
2016-12-21 19:00:01,51.95,Studio Funk GmbH & Co. KG,0.0,29.799,Hamburg,5.38
2016-12-21 20:00:01,50.99,wilhelm.tel,0.0,28.666,Norderstedt,5.38
2016-12-21 21:00:01,51.27,TNG Stadtnetz GmbH,0.0,30.721,Kiel,5.45
2016-12-21 22:00:01,50.96,Stadtwerke Neumünster GmbH,0.0,32.358,Neumuenster,5.5
2016-12-21 23:00:01,42.95,Studio Funk GmbH & Co. KG,0.0,31.283,Hamburg,5.35
2016-12-22 00:00:01,53.25,Studio Funk GmbH & Co. KG,0.0,29.209,Hamburg,5.39
2016-12-22 01:00:01,53.31,Stadtwerke Neumünster GmbH,0.0,29.391,Neumuenster,5.4
2016-12-22 02:00:01,53.6,Studio Funk GmbH & Co. KG,0.0,30.038,Hamburg,5.44
2016-12-22 03:00:01,53.56,LWLcom GmbH,0.0,30.223,Hamburg,5.35
2016-12-22 04:00:02,51.32,Studio Funk GmbH & Co. KG,0.0,29.658,Hamburg,5.48
2016-12-22 05:00:01,53.71,Stadtwerke Neumünster GmbH,0.0,28.947,Neumuenster,5.4
2016-12-22 06:00:01,50.83,Studio Funk GmbH & Co. KG,0.0,30.841,Hamburg,5.4
2016-12-22 07:00:01,53.59,Studio Funk GmbH & Co. KG,0.0,28.697,Hamburg,5.51
2016-12-22 08:00:02,51.66,Studio Funk GmbH & Co. KG,0.0,30.387,Hamburg,5.48
2016-12-22 09:00:01,54.1,wilhelm.tel,0.0,29.528,Norderstedt,5.24
2016-12-22 10:00:01,53.53,Stadtwerke Neumünster GmbH,0.0,30.262,Neumuenster,5.35
2016-12-22 11:00:01,36.02,Studio Funk GmbH & Co. KG,0.0,28.692,Hamburg,5.31
2016-12-22 12:00:01,53.62,wilhelm.tel,0.0,28.024,Norderstedt,5.46
2016-12-22 13:00:02,53.21,Studio Funk GmbH & Co. KG,0.0,29.836,Hamburg,5.43
2016-12-22 14:00:01,53.23,Studio Funk GmbH & Co. KG,0.0,29.298,Hamburg,5.5
2016-12-22 15:00:01,53.44,wilhelm.tel,0.0,30.319,Norderstedt,5.39
2016-12-22 16:00:01,52.41,wilhelm.tel,0.0,29.236,Norderstedt,5.38
2016-12-22 17:00:01,53.9,wilhelm.tel,0.0,29.732,Norderstedt,5.35
2016-12-22 18:00:01,52.86,wilhelm.tel,0.0,29.971,Norderstedt,5.46
2016-12-22 19:00:01,52.63,Studio Funk GmbH & Co. KG,0.0,29.967,Hamburg,5.28
2016-12-22 20:00:01,49.46,Studio Funk GmbH & Co. KG,0.0,29.002,Hamburg,5.42
2016-12-22 21:00:01,50.29,Studio Funk GmbH & Co. KG,0.0,30.006,Hamburg,5.47
2016-12-22 22:00:01,46.2,Stadtwerke Neumünster GmbH,0.0,30.966,Neumuenster,5.38
2016-12-22 23:00:01,51.12,Studio Funk GmbH & Co. KG,0.0,28.835,Hamburg,5.47
2016-12-23 00:00:01,47.06,Studio Funk GmbH & Co. KG,0.0,31.5,Hamburg,5.45
2016-12-23 01:00:01,54.4,wilhelm.tel,0.0,28.683,Norderstedt,5.35
2016-12-23 02:00:01,53.36,LWLcom GmbH,0.0,30.924,Hamburg,5.38
2016-12-23 03:00:01,53.27,Studio Funk GmbH & Co. KG,0.0,29.26,Hamburg,5.39
2016-12-23 04:00:01,53.17,LWLcom GmbH,0.0,31.607,Hamburg,5.42
2016-12-23 05:00:01,54.26,wilhelm.tel,0.0,29.835,Norderstedt,5.47
2016-12-23 06:00:02,52.38,wilhelm.tel,0.0,28.522,Norderstedt,5.32
2016-12-23 07:00:01,53.22,Studio Funk GmbH & Co. KG,0.0,29.793,Hamburg,5.45
2016-12-23 08:00:02,53.63,Studio Funk GmbH & Co. KG,0.0,30.442,Hamburg,5.41
2016-12-23 09:00:01,53.76,Stadtwerke Neumünster GmbH,0.0,30.608,Neumuenster,5.38
2016-12-23 10:00:01,53.33,Studio Funk GmbH & Co. KG,0.0,29.304,Hamburg,5.4
2016-12-23 11:00:01,53.51,Studio Funk GmbH & Co. KG,0.0,29.703,Hamburg,5.38
2016-12-23 12:00:01,54.46,wilhelm.tel,0.0,30.065,Norderstedt,5.11
2016-12-23 13:00:02,54.57,wilhelm.tel,0.0,29.925,Norderstedt,5.27
2016-12-23 14:00:01,53.37,LWLcom GmbH,0.0,32.242,Hamburg,4.62
2016-12-23 15:00:01,52.44,wilhelm.tel,0.0,29.746,Norderstedt,5.36
2016-12-23 16:00:01,53.03,Stadtwerke Neumünster GmbH,0.0,31.42,Neumuenster,5.25
2016-12-23 17:00:01,52.95,Studio Funk GmbH & Co. KG,0.0,29.268,Hamburg,5.34
2016-12-23 18:00:02,48.07,wilhelm.tel,0.0,28.123,Norderstedt,5.13
2016-12-23 19:00:01,54.21,wilhelm.tel,0.0,28.556,Norderstedt,5.21
2016-12-23 20:00:01,53.1,wilhelm.tel,0.0,30.62,Norderstedt,5.38
2016-12-23 21:00:02,51.15,wilhelm.tel,0.0,28.048,Norderstedt,5.31
2016-12-23 22:00:01,52.66,wilhelm.tel,0.0,27.843,Norderstedt,5.34
2016-12-23 23:00:02,51.9,Studio Funk GmbH & Co. KG,0.0,29.721,Hamburg,5.45
2016-12-24 00:00:01,50.39,Stadtwerke Neumünster GmbH,0.0,30.747,Neumuenster,5.41
2016-12-24 01:00:01,54.41,wilhelm.tel,0.0,28.218,Norderstedt,5.36
2016-12-24 02:00:01,51.65,wilhelm.tel,0.0,30.121,Norderstedt,5.31
2016-12-24 03:00:01,53.71,wilhelm.tel,0.0,29.282,Norderstedt,5.37
2016-12-24 04:00:01,54.24,wilhelm.tel,0.0,30.014,Norderstedt,5.32
2016-12-24 05:00:01,54.14,wilhelm.tel,0.0,29.279,Norderstedt,5.38
2016-12-24 06:00:01,53.5,Studio Funk GmbH & Co. KG,0.0,28.224,Hamburg,5.49
2016-12-24 07:00:01,53.21,Studio Funk GmbH & Co. KG,0.0,28.53,Hamburg,5.47
2016-12-24 08:00:01,52.8,Studio Funk GmbH & Co. KG,0.0,30.509,Hamburg,5.4
2016-12-24 09:00:02,53.68,wilhelm.tel,0.0,29.29,Norderstedt,5.15
2016-12-24 10:00:01,53.7,wilhelm.tel,0.0,30.044,Norderstedt,5.35
2016-12-24 11:00:01,54.15,wilhelm.tel,0.0,29.105,Norderstedt,5.23
2016-12-24 12:00:01,52.83,wilhelm.tel,0.0,30.918,Norderstedt,5.33
2016-12-24 13:00:01,52.34,Studio Funk GmbH & Co. KG,0.0,30.186,Hamburg,5.4
2016-12-24 14:00:01,53.67,Studio Funk GmbH & Co. KG,0.0,29.351,Hamburg,5.35
2016-12-24 16:00:01,53.91,wilhelm.tel,0.0,29.035,Norderstedt,5.03
2016-12-24 17:00:01,54.08,wilhelm.tel,0.0,28.999,Norderstedt,5.34
2016-12-24 18:00:01,53.07,Studio Funk GmbH & Co. KG,0.0,31.564,Hamburg,5.44
2016-12-24 19:00:01,53.2,Studio Funk GmbH & Co. KG,0.0,29.147,Hamburg,5.42
2016-12-24 20:00:01,54.0,wilhelm.tel,0.0,28.482,Norderstedt,5.33
2016-12-24 21:00:01,53.42,wilhelm.tel,0.0,30.099,Norderstedt,5.39
2016-12-24 22:00:01,53.03,Studio Funk GmbH & Co. KG,0.0,28.825,Hamburg,5.46
2016-12-24 23:00:01,53.03,wilhelm.tel,0.0,29.766,Norderstedt,5.27
2016-12-25 00:00:01,50.47,Studio Funk GmbH & Co. KG,0.0,29.901,Hamburg,4.38
2016-12-25 01:00:02,51.93,wilhelm.tel,0.0,29.914,Norderstedt,5.34
2016-12-25 02:00:01,53.3,Studio Funk GmbH & Co. KG,0.0,28.587,Hamburg,5.41
2016-12-25 03:00:01,53.41,Studio Funk GmbH & Co. KG,0.0,29.248,Hamburg,5.41
2016-12-25 04:00:01,53.47,Studio Funk GmbH & Co. KG,0.0,28.879,Hamburg,5.44
2016-12-25 05:00:01,54.15,wilhelm.tel,0.0,28.977,Norderstedt,5.4
2016-12-25 06:00:01,53.92,wilhelm.tel,0.0,30.25,Norderstedt,5.38
2016-12-25 07:00:01,52.96,Studio Funk GmbH & Co. KG,0.0,30.009,Hamburg,5.42
2016-12-25 08:00:01,53.63,Studio Funk GmbH & Co. KG,0.0,30.242,Hamburg,5.47
2016-12-25 09:00:01,54.29,wilhelm.tel,0.0,29.44,Norderstedt,5.22
2016-12-25 10:00:01,53.2,Studio Funk GmbH & Co. KG,0.0,29.035,Hamburg,5.51
2016-12-25 11:00:01,53.16,Studio Funk GmbH & Co. KG,0.0,29.479,Hamburg,5.41
2016-12-25 12:00:01,52.68,Studio Funk GmbH & Co. KG,0.0,30.679,Hamburg,5.44
2016-12-25 13:00:02,53.06,LWLcom GmbH,0.0,29.774,Hamburg,5.39
2016-12-25 14:00:01,54.11,wilhelm.tel,0.0,29.293,Norderstedt,5.14
2016-12-25 15:00:01,54.23,wilhelm.tel,0.0,27.883,Norderstedt,5.21
2016-12-25 16:00:01,52.97,Studio Funk GmbH & Co. KG,0.0,29.813,Hamburg,5.2
2016-12-25 17:00:01,52.42,Studio Funk GmbH & Co. KG,0.0,27.759,Hamburg,5.16
2016-12-25 18:00:01,53.2,wilhelm.tel,0.0,29.986,Norderstedt,5.2
2016-12-25 19:00:01,33.47,Studio Funk GmbH & Co. KG,0.0,29.958,Hamburg,5.43
2016-12-25 20:00:01,51.96,Stadtwerke Neumünster GmbH,0.0,29.941,Neumuenster,5.49
2016-12-25 21:00:01,51.9,wilhelm.tel,0.0,29.106,Norderstedt,5.23
2016-12-25 22:00:01,52.89,Studio Funk GmbH & Co. KG,0.0,30.508,Hamburg,5.21
2016-12-25 23:00:01,53.15,Studio Funk GmbH & Co. KG,0.0,29.121,Hamburg,5.36
2016-12-26 00:00:01,51.85,wilhelm.tel,0.0,29.957,Norderstedt,5.38
2016-12-26 01:00:01,52.94,LWLcom GmbH,0.0,30.149,Hamburg,5.45
2016-12-26 02:00:01,53.9,wilhelm.tel,0.0,27.689,Norderstedt,5.32
2016-12-26 03:00:01,53.23,Studio Funk GmbH & Co. KG,0.0,29.231,Hamburg,5.43
2016-12-26 04:00:01,53.71,LWLcom GmbH,0.0,30.247,Hamburg,5.5
2016-12-26 05:00:01,48.35,Studio Funk GmbH & Co. KG,0.0,30.987,Hamburg,5.44
2016-12-26 06:00:01,53.07,Studio Funk GmbH & Co. KG,0.0,28.911,Hamburg,5.43
2016-12-26 07:00:01,53.45,LWLcom GmbH,0.0,32.964,Hamburg,5.47
2016-12-26 08:00:01,52.68,Studio Funk GmbH & Co. KG,0.0,28.406,Hamburg,5.19
2016-12-26 09:00:02,51.32,wilhelm.tel,0.0,27.785,Norderstedt,5.2
2016-12-26 10:00:01,53.35,Stadtwerke Neumünster GmbH,0.0,31.586,Neumuenster,5.43
2016-12-26 11:00:01,50.73,Studio Funk GmbH & Co. KG,0.0,29.237,Hamburg,5.38
2016-12-26 12:00:01,51.62,wilhelm.tel,0.0,29.874,Norderstedt,5.45
2016-12-26 13:00:01,53.02,Studio Funk GmbH & Co. KG,0.0,29.364,Hamburg,5.36
2016-12-26 14:00:01,53.91,wilhelm.tel,0.0,29.56,Norderstedt,5.11
2016-12-26 15:00:01,54.37,wilhelm.tel,0.0,28.954,Norderstedt,5.39
2016-12-26 16:00:01,50.61,wilhelm.tel,0.0,29.722,Norderstedt,5.26
2016-12-26 17:00:01,53.0,Studio Funk GmbH & Co. KG,0.0,30.364,Hamburg,5.29
2016-12-26 18:00:01,53.92,wilhelm.tel,0.0,27.591,Norderstedt,5.33
2016-12-26 19:00:01,54.6,wilhelm.tel,0.0,29.526,Norderstedt,5.23
2016-12-26 20:00:01,53.72,wilhelm.tel,0.0,29.042,Norderstedt,5.41
2016-12-26 21:00:01,51.51,Studio Funk GmbH & Co. KG,0.0,30.103,Hamburg,5.44
2016-12-26 22:00:01,48.87,wilhelm.tel,0.0,29.723,Norderstedt,5.45
2016-12-26 23:00:01,49.3,wilhelm.tel,0.0,29.573,Norderstedt,5.36
2016-12-27 00:00:01,52.6,Studio Funk GmbH & Co. KG,0.0,29.221,Hamburg,5.46
2016-12-27 01:00:01,52.49,Studio Funk GmbH & Co. KG,0.0,28.738,Hamburg,5.49
2016-12-27 02:00:01,53.22,wilhelm.tel,0.0,28.819,Norderstedt,5.33
2016-12-27 03:00:01,53.07,Studio Funk GmbH & Co. KG,0.0,30.088,Hamburg,5.35
2016-12-27 04:00:01,53.34,Studio Funk GmbH & Co. KG,0.0,29.931,Hamburg,5.4
2016-12-27 05:00:01,53.83,Stadtwerke Neumünster GmbH,0.0,31.246,Neumuenster,5.4
2016-12-27 06:00:02,51.27,Studio Funk GmbH & Co. KG,0.0,29.162,Hamburg,5.5
2016-12-27 07:00:01,52.84,Studio Funk GmbH & Co. KG,0.0,30.377,Hamburg,5.44
2016-12-27 08:00:01,53.75,LWLcom GmbH,0.0,29.125,Hamburg,5.25
2016-12-27 09:00:01,0.0,Studio Funk GmbH & Co. KG,0.0,31.172,Hamburg,3.22
2016-12-27 10:00:01,53.74,LWLcom GmbH,0.0,31.01,Hamburg,5.45
2016-12-27 11:00:01,54.07,wilhelm.tel,0.0,29.011,Norderstedt,5.35
2016-12-27 12:00:01,53.31,Studio Funk GmbH & Co. KG,0.0,28.37,Hamburg,5.37
2016-12-27 13:00:01,54.22,wilhelm.tel,0.0,29.393,Norderstedt,5.36
2016-12-27 14:00:01,48.29,Studio Funk GmbH & Co. KG,0.0,30.02,Hamburg,5.27
2016-12-27 15:00:01,52.7,LWLcom GmbH,0.0,32.776,Hamburg,5.42
2016-12-27 16:00:01,52.58,LWLcom GmbH,0.0,32.52,Hamburg,5.18
2016-12-27 17:00:01,52.96,LWLcom GmbH,0.0,32.041,Hamburg,5.5
2016-12-27 18:00:01,51.2,wilhelm.tel,0.0,28.041,Norderstedt,5.38
2016-12-27 19:00:02,52.36,Studio Funk GmbH & Co. KG,0.0,31.395,Hamburg,5.08
2016-12-27 20:00:01,53.87,wilhelm.tel,0.0,29.248,Norderstedt,5.35
2016-12-27 21:00:02,48.9,wilhelm.tel,0.0,31.07,Norderstedt,5.36
2016-12-27 22:00:01,49.51,Studio Funk GmbH & Co. KG,0.0,34.25,Hamburg,5.36
2016-12-27 23:00:01,49.47,wilhelm.tel,0.0,30.177,Norderstedt,5.3
2016-12-28 00:00:02,52.4,LWLcom GmbH,0.0,31.156,Hamburg,5.34
2016-12-28 01:00:01,53.57,wilhelm.tel,0.0,30.701,Norderstedt,5.41
2016-12-28 02:00:02,52.95,C&S Breitband GmbH,0.0,32.058,Bad Oldesloe,5.46
2016-12-28 03:00:01,52.96,LWLcom GmbH,0.0,31.644,Hamburg,5.41
2016-12-28 04:00:01,51.36,wilhelm.tel,0.0,29.013,Norderstedt,5.3
